X,Y,NUME,JUDET,PRESCURTARE_JUDET
21.01,45.65,Dinias,Timis,TM
22.12,45.82,Dumbrava,Timis,TM
21.73,45.75,Chizatau,Timis,TM
21.64,45.7,Racovita,Timis,TM
21.61,45.61,Silagiu,Timis,TM
21.26,45.84,Cerneteaz,Timis,TM
20.95,45.74,Bobda,Timis,TM
20.67,45.85,Comlosu Mic,Timis,TM
21.25,45.28,Stamora Germana,Timis,TM
21.5,45.74,Bazos,Timis,TM
21.6,45.71,Hitias,Timis,TM
21.4,45.51,Sipet,Timis,TM
21.43,45.88,Bencecu de Sus,Timis,TM
21.74,45.72,Ohaba-Forgaci,Timis,TM
21.42,45.84,Ianova,Timis,TM
21.46,46,Masloc,Timis,TM
22,45.66,Maguri,Timis,TM
20.85,45.61,Otelec,Timis,TM
20.86,45.57,Iohanisfeld,Timis,TM
21.47,45.28,Clopodia,Timis,TM
22.31,45.83,Curtea,Timis,TM
20.98,45.75,Beregsau Mic,Timis,TM
21.96,45.84,Bethausen,Timis,TM
21.07,45.55,Cebza,Timis,TM
22.07,45.63,Criciova,Timis,TM
21.85,45.76,Tipari,Timis,TM
21.96,45.67,Lugojel,Timis,TM
21.43,45.66,Sacosu Turcesc,Timis,TM
21.11,45.54,Petroman,Timis,TM
20.86,45.63,Pustinis,Timis,TM
21.15,45.95,Calacea,Timis,TM
21.78,45.7,Boldur,Timis,TM
20.99,45.41,Giera,Timis,TM
22.16,45.74,Fardea,Timis,TM
21.03,45.71,Sanmihaiu German,Timis,TM
21.36,45.68,Uliuc,Timis,TM
22.31,45.81,Romanesti,Timis,TM
21.01,45.5,Rudna,Timis,TM
21.85,45.62,Petroasa Mare,Timis,TM
22.11,45.62,Jdioara,Timis,TM
21.98,45.57,Stiuca,Timis,TM
21.27,45.41,Opatita,Timis,TM
22.15,45.79,Bucovat,Timis,TM
22.22,45.87,Temeresti,Timis,TM
21.86,45.81,Balint,Timis,TM
22.14,45.86,Bichigi,Timis,TM
21.23,45.83,Covaci,Timis,TM
21.32,45.98,Seceani,Timis,TM
21.72,45.67,Sinersig,Timis,TM
21.28,45.35,Brestea,Timis,TM
21.1,45.97,Barateaz,Timis,TM
21.67,45.77,Ictar-Budinti,Timis,TM
20.45,46.11,Cheglevici,Timis,TM
21.5,45.32,Ferendia,Timis,TM
21.32,45.4,Sangeorge,Timis,TM
22.25,45.81,Branesti,Timis,TM
21.86,45.65,Herendesti,Timis,TM
21.68,45.78,Iosifalau,Timis,TM
21.04,46.03,Sanpetru Mic,Timis,TM
22.08,45.6,Jena,Timis,TM
20.94,45.57,Ivanda,Timis,TM
21.97,45.86,Cladova,Timis,TM
21.23,45.91,Cornesti,Timis,TM
21,45.49,Crai Nou,Timis,TM
21.16,45.37,Soca,Timis,TM
22.25,45.87,Sintesti,Timis,TM
20.5,45.96,Teremia Mica,Timis,TM
22,45.84,Leucusesti,Timis,TM
21.07,45.43,Dolat,Timis,TM
22.02,45.81,Jupani,Timis,TM
21.73,45.8,Sanovita,Timis,TM
21.31,45.92,Murani,Timis,TM
21.16,45.54,Obad,Timis,TM
21.88,45.82,Bodo,Timis,TM
20.93,45.67,Rauti,Timis,TM
20.86,45.91,Uihei,Timis,TM
21.81,45.55,Visag,Timis,TM
20.59,45.88,Lunga,Timis,TM
20.38,46.13,Cherestur,Timis,TM
21.43,45.58,Berini,Timis,TM
21.48,45.97,Remetea Mica,Timis,TM
21.8,45.71,Jabar,Timis,TM
22.21,45.85,Batesti,Timis,TM
21.3,45.5,Folea,Timis,TM
21.13,45.33,Partos,Timis,TM
22.31,45.85,Cosava,Timis,TM
21.96,45.8,Cliciova,Timis,TM
22.23,45.75,Gladna Romana,Timis,TM
22.31,45.72,Luncanii de Jos,Timis,TM
21.52,45.86,Herneacova,Timis,TM
21.7,45.71,Ficatar,Timis,TM
21.44,45.7,Dragsina,Timis,TM
20.88,45.47,Cruceni,Timis,TM
21.67,45.71,Dragoiesti,Timis,TM
21.38,45.34,Butin,Timis,TM
21.9,45.64,Victor Vlad Delamarina,Timis,TM
21.06,45.52,Macedonia,Timis,TM
21.57,45.87,Stanciova,Timis,TM
21.58,45.79,Sustra,Timis,TM
22.07,45.8,Traian Vuia,Timis,TM
21.83,45.82,Targoviste,Timis,TM
21.51,45.62,Vucova,Timis,TM
21.99,45.91,Ohaba Lunga,Timis,TM
22.05,45.86,Remetea-Lunca,Timis,TM
22,45.8,Susani,Timis,TM
22.1,45.77,Surducu Mic,Timis,TM
21.44,45.36,Semlacu Mare,Timis,TM
21.3,45.38,Rovinita Mare,Timis,TM
21.93,45.83,Cutina,Timis,TM
21.8,45.67,Hodos,Timis,TM
22.15,45.83,Begheiu Mic,Timis,TM
22.31,45.78,Tomesti,Timis,TM
21.95,45.54,Dragomiresti,Timis,TM
22.03,45.65,Ciresu,Timis,TM
21.97,45.68,Tapia,Timis,TM
22.02,45.72,Poganesti,Timis,TM
22.03,45.79,Sudrias,Timis,TM
22.06,45.72,Barna,Timis,TM
22.1,45.91,Bunea Mare,Timis,TM
21.36,45.27,Gherman,Timis,TM
22.12,45.65,Crivina,Timis,TM
22.4,45.84,Pietroasa,Timis,TM
22.04,45.57,Salbagel,Timis,TM
21.43,45.91,Bencecu de Jos,Timis,TM
22.03,45.93,Dubesti,Timis,TM
21.4,45.61,Stamora Romana,Timis,TM
21.95,45.95,Ohaba Romana,Timis,TM
21.58,45.82,Petrovaselo,Timis,TM
21.48,45.21,Latunas,Timis,TM
21.15,45.42,Ofsenita,Timis,TM
21.79,45.84,Paniova,Timis,TM
21.91,45.61,Honorici,Timis,TM
21.75,45.82,Ghizela,Timis,TM
20.97,45.41,Toager,Timis,TM
21.67,45.69,Capat,Timis,TM
21.38,45.71,Albina,Timis,TM
21.81,45.77,Gruni,Timis,TM
21.68,45.87,Brestovat,Timis,TM
21.96,45.6,Olosag,Timis,TM
21.56,45.7,Sarbova,Timis,TM
21.53,45.54,Cadar,Timis,TM
21.35,45.32,Percosova,Timis,TM
22.45,45.8,Poieni,Timis,TM
20.66,45.94,Vizejdia,Timis,TM
21.79,45.81,Babsa,Timis,TM
22.03,45.53,Zgribesti,Timis,TM
21.41,45.56,Cerna,Timis,TM
21.91,45.58,Padureni,Timis,TM
21.85,45.78,Paru,Timis,TM
21.28,45.57,Iosif,Timis,TM
21.34,45.66,Unip,Timis,TM
21.44,45.62,Otvesti,Timis,TM
22.39,45.8,Farasesti,Timis,TM
21.42,45.75,Bazosu Nou,Timis,TM
21.87,45.85,Fadimac,Timis,TM
21.39,45.64,Icloda,Timis,TM
21.93,45.73,Hezeris,Timis,TM
21.55,45.55,Duboz,Timis,TM
20.91,45.64,Sanmartinu Maghiar,Timis,TM
21.74,45.93,Cosarii,Timis,TM
21.55,45.94,Buzad,Timis,TM
22.26,45.76,Zolt,Timis,TM
22.28,45.84,Breazova,Timis,TM
21.33,45.41,Manastire,Timis,TM
21.29,45.29,Dejan,Timis,TM
22.07,45.69,Drinova,Timis,TM
21.62,45.83,Cralovat,Timis,TM
22.43,45.84,Crivina de Sus,Timis,TM
22.09,45.74,Botinesti,Timis,TM
22.06,45.76,Saceni,Timis,TM
20.99,45.47,Gad,Timis,TM
22.18,45.76,Matnicu Mic,Timis,TM
22.27,45.79,Jupanesti,Timis,TM
22.01,45.89,Iersnic,Timis,TM
20.88,45.44,Granicerii,Timis,TM
21.88,45.89,Bara,Timis,TM
22.37,45.9,Costeiu de Sus,Timis,TM
21.21,45.3,Gaiu Mic,Timis,TM
21.93,45.79,Nevrincea,Timis,TM
21.35,45.41,Berecuta,Timis,TM
22.07,45.71,Juresti,Timis,TM
21.82,45.88,Secas,Timis,TM
22.14,45.89,Povargina,Timis,TM
21.41,45.35,Semlacu Mic,Timis,TM
22.19,45.84,Colonia Mica,Timis,TM
22.2,45.77,Dragsinesti,Timis,TM
21.48,45.59,Blajova,Timis,TM
22.36,45.86,Homojdia,Timis,TM
22.29,45.78,Balosesti,Timis,TM
22.2,45.75,Gladna Montana,Timis,TM
21.27,45.71,Rudicica,Timis,TM
22.16,45.72,Hauzesti,Timis,TM
22.06,45.74,Sarazani,Timis,TM
21.66,45.85,Tes,Timis,TM
22.29,45.92,Grosi,Timis,TM
21.95,45.76,Valea Lunga Romana,Timis,TM
21.64,45.76,Topolovatu Mic,Timis,TM
21.52,45.98,Charlotenburg,Timis,TM
21.73,45.84,Hisias,Timis,TM
22.09,45.7,Botesti,Timis,TM
22.28,45.87,Zorani,Timis,TM
22.06,45.88,Padurani,Timis,TM
21.67,45.84,Lucaret,Timis,TM
20.4,46.15,Pordeanu,Timis,TM
20.41,46.1,Colonia Bulgara,Timis,TM
21.58,45.98,Bogda,Timis,TM
21.92,45.89,Lapusnic,Timis,TM
21.89,45.63,Pini,Timis,TM
22.34,45.94,Bulza,Timis,TM
21.82,45.91,Crivobara,Timis,TM
21.9,45.93,Radmanesti,Timis,TM
22.39,45.88,Cosevita,Timis,TM
22.32,45.89,Nemesesti,Timis,TM
22.31,45.74,Luncanii de Sus,Timis,TM
21.62,45.96,Comeat,Timis,TM
21.94,45.91,Dobresti,Timis,TM
21.5,45.9,Salciua Noua,Timis,TM
21.55,45.98,Altringen,Timis,TM
21.31,45.35,Rovinita Mica,Timis,TM
21.65,45.9,Hodos,Timis,TM
21.6,45.98,Sintar,Timis,TM
21.87,45.93,Spata,Timis,TM
21.84,45.93,Vizma,Timis,TM
22.04,45.9,Topla,Timis,TM
22.1,45.93,Bunea Mica,Timis,TM
21.76,45.9,Cheches,Timis,TM
22.04,45.68,Ciresu Mic,Timis,TM
21.54,45.9,Nadas,Timis,TM
28.79,45.18,Tulcea,Tulcea,TL
28.14,45.25,Macin,Tulcea,TL
28.72,44.89,Babadag,Tulcea,TL
29.65,45.16,Sulina,Tulcea,TL
28.24,45.19,Greci,Tulcea,TL
28.48,45.18,Niculitel,Tulcea,TL
28.46,45.27,Isaccea,Tulcea,TL
28.15,45.19,Carcaliu,Tulcea,TL
28.85,44.95,Sarichioi,Tulcea,TL
28.15,45.3,Jijila,Tulcea,TL
28.19,45.11,Turcoaia,Tulcea,TL
28.28,45.29,Luncavita,Tulcea,TL
28.87,44.76,Jurilovca,Tulcea,TL
28.68,44.72,Baia,Tulcea,TL
29.09,45.09,Mahmudia,Tulcea,TL
29.29,45.42,Chilia Veche,Tulcea,TL
28.13,44.85,Daeni,Tulcea,TL
28.3,45.08,Cerna,Tulcea,TL
28.38,44.88,Topolog,Tulcea,TL
28.15,44.92,Ostrov,Tulcea,TL
28.19,45.33,Vacareni,Tulcea,TL
28.66,45.19,Somova,Tulcea,TL
28.74,45.04,Mihail Kogalniceanu,Tulcea,TL
28.15,45.01,Peceneaga,Tulcea,TL
29.01,45.09,Bestepe,Tulcea,TL
28.54,45.04,Izvoarele,Tulcea,TL
28.77,44.95,Zebil,Tulcea,TL
28.88,45.03,Agighiol,Tulcea,TL
28.49,45.11,Valea Teilor,Tulcea,TL
28.56,44.9,Slava Cercheza,Tulcea,TL
28.38,44.72,Casimcea,Tulcea,TL
28.61,44.85,Slava Rusa,Tulcea,TL
28.72,45.16,Mineri,Tulcea,TL
28.89,44.8,Salcioara,Tulcea,TL
29.17,45.04,Murighiol,Tulcea,TL
28.48,44.91,Ciucurova,Tulcea,TL
28.2,45.41,Grindu,Tulcea,TL
28.16,45.35,Garvan,Tulcea,TL
28.77,44.73,Lunca,Tulcea,TL
28.94,45.04,Valea Nucarilor,Tulcea,TL
28.24,45.03,Traian,Tulcea,TL
28.73,45.1,Cataloi,Tulcea,TL
28.73,44.74,Ceamurlia de Jos,Tulcea,TL
28.62,44.98,Turda,Tulcea,TL
28.82,44.88,Enisala,Tulcea,TL
28.45,45.03,Horia,Tulcea,TL
28.62,45.05,Nalbant,Tulcea,TL
28.01,45.28,Smardan,Tulcea,TL
28.66,45.11,Frecatei,Tulcea,TL
28.05,45.41,I.c.bratianu,Tulcea,TL
28.59,45,Nicolae Balcescu,Tulcea,TL
28.94,45.02,Iazurile,Tulcea,TL
28.89,45.14,Malcoci,Tulcea,TL
28.92,45.15,Nufaru,Tulcea,TL
29.59,44.9,Sfantu Gheorghe,Tulcea,TL
28.32,45.29,Rachelu,Tulcea,TL
28.61,44.76,Ceamurlia de Sus,Tulcea,TL
28.55,44.77,Stejaru,Tulcea,TL
28.29,44.96,Dorobantu,Tulcea,TL
28.57,44.79,Mina Altan Tepe,Tulcea,TL
28.84,44.76,Visina,Tulcea,TL
28.59,45.21,Parches,Tulcea,TL
28.42,44.77,Razboieni,Tulcea,TL
28.37,45.15,Nifon,Tulcea,TL
28.96,45.31,Pardina,Tulcea,TL
28.28,44.86,Fagarasu Nou,Tulcea,TL
28.68,44.96,Satu Nou,Tulcea,TL
28.7,45.03,Lastuni,Tulcea,TL
28.88,44.98,Sabangia,Tulcea,TL
28.75,45,Randunica,Tulcea,TL
28.57,45.15,Telita,Tulcea,TL
28.66,44.95,Mihai Bravu,Tulcea,TL
29.22,44.99,Dunavatu de Jos,Tulcea,TL
28.51,44.8,Vasile Alecsandri,Tulcea,TL
28.62,45.12,Posta,Tulcea,TL
28.5,44.86,Fantana Mare,Tulcea,TL
29.13,45.02,Plopul,Tulcea,TL
28.58,44.72,Beidaud,Tulcea,TL
28.4,44.84,Sambata Noua,Tulcea,TL
28.61,44.81,Camena,Tulcea,TL
28.36,45.04,Mircea Voda,Tulcea,TL
28.34,44.96,Carjelari,Tulcea,TL
28.51,44.75,Neatarnarea,Tulcea,TL
28.39,45.28,Revarsarea,Tulcea,TL
28.51,44.7,Sarighiol de Deal,Tulcea,TL
29.06,45.01,Sarinasuf,Tulcea,TL
28.77,44.86,Visterna,Tulcea,TL
28.34,44.74,Corugea,Tulcea,TL
29.39,45.08,Caraorman,Tulcea,TL
28.64,44.7,Panduru,Tulcea,TL
29.39,45.17,Crisan,Tulcea,TL
28.94,45.19,Partizani,Tulcea,TL
29.53,45.28,Letea,Tulcea,TL
28.59,45.08,Trestenic,Tulcea,TL
28.41,45.07,Balabancea,Tulcea,TL
29.25,45.23,Mila 23,Tulcea,TL
28.28,44.8,Rahman,Tulcea,TL
28.45,45.07,Floresti,Tulcea,TL
28.52,45.06,Alba,Tulcea,TL
28.55,45.02,Iulia,Tulcea,TL
28.24,44.9,Magurele,Tulcea,TL
28.39,45.11,Hamcearca,Tulcea,TL
29.11,45.18,Maliuc,Tulcea,TL
29.55,45.4,Periprava,Tulcea,TL
28.42,44.83,Cerbu,Tulcea,TL
28.33,44.89,Luminita,Tulcea,TL
29.57,45.29,C.a. Rosetti,Tulcea,TL
28.79,45.29,Ceatalchioi,Tulcea,TL
28.8,45.19,Tudor Vladimirescu,Tulcea,TL
28.38,45.01,General Praporgescu,Tulcea,TL
29.22,45.02,Dunavatu de Sus,Tulcea,TL
28.67,44.79,Caugagia,Tulcea,TL
28.31,44.93,Mesteru,Tulcea,TL
28.43,44.97,Atmagea,Tulcea,TL
28.35,44.83,Calfa,Tulcea,TL
29.6,45.3,Sfistofca,Tulcea,TL
28.97,45.13,Victoria,Tulcea,TL
29.03,45.03,Colina,Tulcea,TL
29.17,45.18,Gorgova,Tulcea,TL
29,45.12,Baltenii de Sus,Tulcea,TL
28.48,45.01,Closca,Tulcea,TL
28.75,45.23,Patlageanca,Tulcea,TL
28.25,44.92,Fantana Oilor,Tulcea,TL
28.33,44.8,Cismeaua Noua,Tulcea,TL
28.4,45.12,Caprioara,Tulcea,TL
29.06,45.12,Baltenii de Jos,Tulcea,TL
28.92,45.16,Ilganii de Jos,Tulcea,TL
29.07,45.17,Vulturu,Tulcea,TL
28.95,45.19,Ilganii de Sus,Tulcea,TL
28.83,45.32,Plauru,Tulcea,TL
28.36,45.26,Tichilesti,Tulcea,TL
28.76,45.27,Salceni,Tulcea,TL
29.04,45.35,Tatanir,Tulcea,TL
28.28,44.77,Haidar,Tulcea,TL
29.62,45.24,Cardon,Tulcea,TL
28.14,44.9,Piatra,Tulcea,TL
29.23,45.07,Uzlina,Tulcea,TL
29.3,45.36,Caslita,Tulcea,TL
28.32,44.97,Ardealu,Tulcea,TL
29.23,45.39,Ostrovu Tataru,Tulcea,TL
28.29,44.75,Stanca,Tulcea,TL
24.37,45.11,Ramnicu Valcea,Valcea,VL
24.26,44.66,Dragasani,Valcea,VL
24.24,45.34,Brezoi,Valcea,VL
24.34,45.25,Calimanesti,Valcea,VL
24.24,44.97,Babeni,Valcea,VL
24,45.15,Horezu,Valcea,VL
23.93,45.17,Vaideeni,Valcea,VL
24.38,45.11,Goranu,Valcea,VL
23.87,44.98,Dealu Alunis,Valcea,VL
24.17,45.08,Prajila,Valcea,VL
23.94,44.61,Balcesti,Valcea,VL
24.24,44.94,Valea Mare,Valcea,VL
24.35,45.24,Jiblea Veche,Valcea,VL
24.23,44.79,Orlesti,Valcea,VL
24.24,45.21,Livadia,Valcea,VL
24.11,45.11,Pietrari,Valcea,VL
24.31,45.04,Stolniceni,Valcea,VL
24.25,44.74,Prundeni,Valcea,VL
24.12,45.16,Barbatesti,Valcea,VL
24.25,44.7,Calina,Valcea,VL
24.31,45.07,Copacelu,Valcea,VL
24.06,45.15,Costesti,Valcea,VL
24.21,44.63,Dobrusa,Valcea,VL
24.18,44.94,Sirineasa,Valcea,VL
24.09,45.12,Pietrarii de Sus,Valcea,VL
23.95,45.42,Voineasa,Valcea,VL
24.1,44.61,Susani,Valcea,VL
24.3,45.09,Gura Suhasului,Valcea,VL
24.19,45.01,Cosani,Valcea,VL
24.29,44.82,Dragoesti,Valcea,VL
24.11,44.57,Ramesti,Valcea,VL
24.14,44.82,Glavile,Valcea,VL
24.03,45.08,Otesani,Valcea,VL
24.26,45.18,Olanesti,Valcea,VL
24,45.12,Maldaresti,Valcea,VL
24.23,44.87,Ionesti,Valcea,VL
24.26,44.63,Zlatarei,Valcea,VL
23.85,45.07,Mateesti,Valcea,VL
23.87,45.04,Turcesti,Valcea,VL
24.04,45.19,Bistrita,Valcea,VL
24.2,44.57,Lungesti,Valcea,VL
24.21,44.97,Romani,Valcea,VL
24.39,45.25,Salatrucel,Valcea,VL
23.96,44.64,Otetelisu,Valcea,VL
24.29,44.61,Voicesti,Valcea,VL
24.12,45.14,Bodesti,Valcea,VL
24.19,45.12,Bunesti,Valcea,VL
23.86,44.97,Targu Gangulesti,Valcea,VL
24.04,45.35,Malaia,Valcea,VL
23.81,45.05,Igoiu,Valcea,VL
24.31,45.48,Greblesti,Valcea,VL
24.22,45.18,Cheia,Valcea,VL
24.09,44.99,Ursi,Valcea,VL
23.96,45.04,Cernisoara,Valcea,VL
24.31,45.12,Vladesti,Valcea,VL
23.91,45.12,Slatioara,Valcea,VL
23.98,44.61,Babeni-Oltetu,Valcea,VL
24.39,45.06,Budesti,Valcea,VL
24.12,45.02,Manailesti,Valcea,VL
24.25,45.16,Valea Cheii,Valcea,VL
24.38,45.44,Boisoara,Valcea,VL
23.84,44.69,Ghioroiu,Valcea,VL
24.16,44.62,Fumureni,Valcea,VL
24.37,45.18,Gura Vaii,Valcea,VL
24.03,44.55,Lalosu,Valcea,VL
23.98,44.99,Copaceni,Valcea,VL
